ra,dec,parallax,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,radial_velocity,phot_variable_flag,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot
345.6029818424143,58.94541746078742,0.3240146176634807,13467.36027268154,15.364161,9580.905398936635,15.385026,11705.74607509229,14.576898,1.5806105,,NOT_AVAILABLE,0.93948853,0.059569612,9.323027E-4,,,,,,
264.0105532167927,7.43527028245068,0.04479113623765253,5074.2884990886805,16.42393,2897.696613226428,16.68341,3224.921995251019,15.976598,1.2065965,,VARIABLE,0.9149696,2.9237957E-9,0.08502822,,,,,,
264.6036379266384,7.216060844237822,0.2493605261309876,3572.8245781118853,16.804838,2364.9567021489365,16.903984,1950.9703537706346,16.522268,1.2079874,,NOT_AVAILABLE,0.96075755,1.909172E-9,2.2717797E-5,18292.49,4.4854,-0.5953,12938.392,1.2687,1.2154
13.486848079044101,57.76505675037585,1.1185568876133531,71234.70667444143,13.555637,63477.46713309571,13.331993,76112.03386571452,12.544262,1.9595715,-86.11057,NOT_AVAILABLE,0.913024,0.07153175,9.096879E-4,,,,,,
217.736991014292,-76.0020974201045,0.06220261210991964,6583.38116013939,16.141245,3769.7814809916304,16.39775,4165.153414585173,15.698818,1.2052978,,VARIABLE,0.927756,1.3487812E-13,0.072242506,6331.3423,4.2575,-3.7454,2442.1138,0.367,0.3154
13.043349428327543,57.059571431913426,0.41147039840417354,3463.001699968487,16.838736,5611.032600165247,15.965936,5144.948296456696,15.469443,3.1059704,,NOT_AVAILABLE,0.99276465,4.0796664E-8,5.1534837E-8,,,,,,
14.093041346489317,55.83612759487506,0.6383778882314229,62122.31849472468,13.704247,60530.723172859674,13.383602,62645.67702616005,12.755668,1.9828043,,NOT_AVAILABLE,0.9126284,0.04290047,9.051314E-4,,,,,,
225.05346925804002,-72.81122642101714,-0.028974782407099216,3719.8533561775853,16.761053,2291.080632120993,16.938442,3050.7425068011567,16.036882,1.4360306,,NOT_AVAILABLE,0.99831086,0.0016890985,2.548499E-9,,,,,,
283.96346999651763,3.3754431854632,5.9129077417564755,4550912.664004081,9.042121,6329424.194365007,8.335132,5657293.156259518,7.866374,2.633915,,NOT_AVAILABLE,0.92621887,0.028877378,9.157219E-4,,,,,,
281.20336121892996,-27.354024212121708,0.19906068478405242,4832.3918423468685,16.476961,3853.1472344371355,16.374002,3682.7265462363866,15.832472,1.55945,,NOT_AVAILABLE,0.95421284,1.5617353E-7,9.3737355E-4,,,,,,
30.624884054397466,49.45602170809118,1.1669570685506159,130022.05725339612,12.902325,97211.63330366278,12.8692465,118827.95648668893,12.060599,1.6615611,,NOT_AVAILABLE,0.9400751,0.014579947,9.265192E-4,,,,,,
243.39914119576133,-54.126584486462214,0.4388535351021645,1876722.5724836735,10.003867,1881596.081374056,9.652226,1797716.7863422756,9.111093,1.960499,,NOT_AVAILABLE,0.92621887,0.028877378,9.157219E-4,,,,,,
32.53659825642131,52.63283845838411,,14929.259166791038,15.252272,11246.670638351909,15.210982,12165.567319764668,14.535065,1.5682117,,NOT_AVAILABLE,0.9943295,0.0,0.0,,,,,,
31.027090356288227,50.827460495729866,1.2854180284719916,899511.1764505228,10.80235,935247.8066023112,10.411225,962444.4030918521,9.789456,2.1096928,-25.189453,NOT_AVAILABLE,0.9400751,0.014579947,9.265192E-4,,,,,,
118.65181373499676,-34.11274829457044,0.8394483869979904,206347.22258623785,12.40087,188874.08702630008,12.148111,169193.82886423924,11.676934,1.7352688,,NOT_AVAILABLE,0.9690541,0.014877579,9.535188E-4,,,,,,
119.64370538176392,-33.87204267587488,1.1809852402093064,168938.640946642,12.618045,287755.6513332029,11.690983,251337.02220231175,11.247254,3.191056,3.1258256,NOT_AVAILABLE,0.9404907,0.043759078,9.311743E-4,,,,,,
102.59089589044726,1.67685178067557,0.2293620460515513,6514.279141782135,16.1527,,,,,,,NOT_AVAILABLE,0.9907494,0.0067161,1.5012232E-4,,,,,,
101.16768714933939,0.2563549857117912,0.1525613280371199,7099.5470299513145,16.05929,10364.877230242553,15.299632,9118.687873244578,14.848064,2.7443392,,NOT_AVAILABLE,0.9225752,0.076817244,1.2173494E-5,,,,,,
305.90862775939377,17.043389643109716,-0.01786451869932155,7215.826583526906,16.04165,4767.199162160311,16.142883,6298.652739383638,15.249776,1.5335529,,NOT_AVAILABLE,0.99064076,0.009203912,2.8688787E-9,,,,,,
100.0418817028312,1.1417368492785704,,9167.171728318819,15.781778,8377.423846025253,15.530766,11036.044402883892,14.6408615,2.1177163,,NOT_AVAILABLE,0.9497399,0.05026015,0.0,,,,,,
303.1349997360145,16.853889658784897,,23153.523117015142,14.775825,26874.80460049825,14.265179,31736.106234857984,13.494011,2.5314035,,NOT_AVAILABLE,0.94004303,0.054946534,0.0,,,,,,
96.34628253019169,-10.639158945061505,2.5869726462660187,1823111.8452689014,10.035334,1631108.1526834462,9.807335,1641401.8355292547,9.209858,1.7950133,,NOT_AVAILABLE,0.9404907,0.043759078,9.311743E-4,7450.3047,2.6811,-1.4916,1575.8981,0.6597,0.594
98.63865455708925,-9.248410770475166,1.5906195342066851,617699.3409519595,11.210424,529362.1191238128,11.0291605,438197.7036004497,10.643721,1.5663928,,NOT_AVAILABLE,0.9260163,0.014435552,9.134206E-4,,,,,,
100.8448080152702,-9.557381677626438,0.24668570097330134,14534.809346308517,15.281343,12871.27582366483,15.064488,14868.76929730354,14.317208,1.9085249,,NOT_AVAILABLE,0.97224045,0.023124274,8.159419E-8,,,,,,
266.9240262110556,-48.79192941306483,-0.2577988468879893,12568.051208121838,15.439197,9570.422690523663,15.386214,9226.052937193526,14.835356,1.495576,,NOT_AVAILABLE,0.9258132,7.020381E-7,9.111198E-4,7016.9595,4.2267,-4.1003,2567.0852,0.0014,0.0012
98.44216825580445,-10.11394683763409,1.2276054685951134,13237.961278891,15.382814,5912.207620611618,15.909168,11952.936149363797,14.554209,1.3495389,,NOT_AVAILABLE,0.99896884,4.5537396E-10,0.0010310237,,,,,,
203.2903062297332,-51.62997811844655,0.7284415140944124,5613.923510387537,16.314201,3513.5996300291904,16.474161,3273.5448101183883,15.96035,1.2089841,,NOT_AVAILABLE,0.9688356,5.3479944E-8,9.511391E-4,6698.636,4.5943,-3.5741,2122.4316,6.0E-4,5.0E-4
104.11546407805207,12.374236195641885,2.505989535990655,10687.228144717792,15.615204,8387.11129338722,15.529511,7427.000732410239,15.070862,1.4797206,,NOT_AVAILABLE,0.9398675,4.7096552E-8,9.2419307E-4,6781.8984,4.3926,-3.6774,1870.7708,0.0056,0.0049
103.92152244800869,12.819681431251981,0.028349694267594677,8537.890594697474,15.858991,7611.540524962822,15.634861,6160.173070128954,15.273913,1.6130112,,NOT_AVAILABLE,0.94927645,0.04912029,3.7057944E-6,,,,,,
99.54913929523637,12.748850981628456,0.35247846585054377,7731.260190993993,15.966742,6802.359794419045,15.756893,7601.143244453345,15.045698,1.8630214,,NOT_AVAILABLE,0.95603025,0.04114955,1.6456589E-4,,,,,,
99.74541060966597,12.924162156042966,0.24214231605800093,20970.41226992485,14.883349,17980.196843739057,14.701556,17772.948755400543,14.123497,1.7049329,,NOT_AVAILABLE,0.9999676,2.3635083E-9,1.2847579E-7,,,,,,
101.08316839057251,11.933618046783565,,12854.830596089223,15.4147005,14465.679575534712,14.9376955,15567.870280197181,14.267323,2.3363628,,NOT_AVAILABLE,0.919833,0.07765887,0.0,,,,,,
101.09702765760464,13.272693685193733,0.2786018888069617,3252.2363006648284,16.906912,2400.7552294184807,16.887672,2788.889414444384,16.134317,1.5957158,,NOT_AVAILABLE,0.9868716,0.012966555,3.2618273E-6,,,,,,
102.012555720113,12.275913951378895,0.25581466451434004,10464.43214166066,15.638078,10865.281702551667,15.24844,10289.934861992382,14.716864,2.0216305,,NOT_AVAILABLE,0.9949556,0.003352887,5.463275E-6,,,,,,
101.6688349356114,12.671815132926232,,219977.65696999984,12.331421,238089.85387584055,11.89669,242742.91696824273,11.285029,2.1858256,27.128004,NOT_AVAILABLE,0.9544182,0.014727259,9.3988265E-4,,,,,,
100.13332662138878,13.111357845366738,-0.12835228825415138,10264.75721604511,15.658996,8418.136972004486,15.525502,10117.98436031401,14.735161,1.8058022,,NOT_AVAILABLE,0.9833716,0.01662819,1.6757443E-7,,,,,,
104.75463564478768,13.615734051246347,0.27450482536780085,6877.282903667952,16.093824,5324.5756977013925,16.02283,5110.040447275402,15.476834,1.5172585,,NOT_AVAILABLE,0.98805547,4.236774E-9,3.6619997E-5,,,,,,
104.54237551992907,13.99000776320416,0.14140157306594986,3401.07422781042,16.858326,2714.321536469303,16.754389,2890.317538153946,16.095531,1.6479026,,NOT_AVAILABLE,0.99569064,0.0039853626,5.1531987E-7,,,,,,
101.23131623246199,13.29804695324453,0.0660375253326752,9501.136305545315,15.742928,9204.313296002063,15.428564,9371.783111365341,14.81834,1.9551448,,NOT_AVAILABLE,0.99688035,0.0026979235,2.832172E-6,,,,,,
104.06541124342216,13.871407267111676,0.18991893278384925,6888.919220591372,16.09199,5246.0026947136475,16.03897,5503.687404888196,15.396261,1.560432,,NOT_AVAILABLE,0.9512315,0.01958686,1.3989618E-5,,,,,,
103.94865712098411,13.343087401976057,0.1747888876052662,5210.727808491155,16.39512,3623.653160683789,16.440676,4021.2597226206335,15.73699,1.4671488,,NOT_AVAILABLE,0.9282269,0.029375467,3.7738802E-5,,,,,,
18.141899709891234,57.92593235728341,1.0509350816999194,5302.333633597346,16.3762,,,,,,,NOT_AVAILABLE,0.98280656,0.0032246017,0.013968527,,,,,,
103.08324070873007,13.344859716236476,0.4391402772930586,6237.5563511427,16.199831,4877.528381521096,16.118042,4839.404725337179,15.535915,1.5578109,,NOT_AVAILABLE,0.9961029,6.2873504E-8,4.707699E-6,,,,,,
103.92844851747944,12.15118792700873,5.472962707199185,1655093.9425667543,10.14031,1377968.3259965503,9.990444,1498004.625103311,9.309113,1.7376493,,NOT_AVAILABLE,0.9839917,0.015030998,9.6743624E-4,,,,,,
18.07851527727047,58.71396091775579,0.08517677553551657,3609.801088547297,16.79366,4379.616801949007,16.234951,4831.626544429392,15.5376625,2.5517316,,NOT_AVAILABLE,0.96698225,0.033010896,8.1178875E-8,,,,,,
10.13579156893102,52.045371846832055,4.140474174766237,662839.6918318404,11.133845,650393.1938329445,10.805602,740920.0063477119,10.073467,2.099019,-29.796658,NOT_AVAILABLE,0.9128262,0.057213012,9.074092E-4,,,,,,
292.6716745116124,40.873623571753164,1.297609710140678,12316.941298986498,15.46111,7903.288082600312,15.594023,7158.918468653285,15.110777,1.2228853,,VARIABLE,0.9999968,3.391059E-13,6.6443593E-9,,,,,,
124.33547962921295,-36.27931720547891,,5795.357550155507,16.279667,7286.3138927982645,15.682273,9539.962112229672,14.799029,2.903406,,NOT_AVAILABLE,0.9176309,0.08070099,0.0,,,,,,
126.39040685999463,-33.00641860132239,2.4275774655450006,403301.8242023583,11.673291,441757.12390258873,11.225583,448989.9140961735,10.617304,2.2086363,,NOT_AVAILABLE,0.9400751,0.014579947,9.265192E-4,,,,,,
126.10343323849503,-33.35458540130894,,21311.92719845158,14.86581,24235.41339337977,14.377417,29090.16645340174,13.58853,2.5021472,,NOT_AVAILABLE,0.9186325,0.07800843,0.0,,,,,,
42.02852784028571,36.457409641661144,-0.1851647870382719,3043.837104198632,16.978813,2133.0155779832853,17.016058,2542.2648842687286,16.234844,1.5359825,,VARIABLE,0.99998593,1.4100939E-5,6.1633976E-11,,,,,,
47.307975311397406,33.52353232427093,6.127503798261721,48839.41769608084,13.965441,29382.351840554154,14.168325,31617.670327690368,13.498071,1.2489916,,NOT_AVAILABLE,0.9839917,0.015030998,9.6743624E-4,,,,,,
44.88868172304942,36.63232141546255,0.0695896451016377,4071.132752232138,16.663078,3341.434642107873,16.52871,3777.221157648949,15.804964,1.7485688,,NOT_AVAILABLE,0.9932478,0.0058726827,1.7207228E-8,,,,,,
59.570509731444275,46.47776398222225,23.060375138812887,12919.700624424106,15.409236,7776.821748236988,15.611537,7974.987628976786,14.99357,1.2192086,,NOT_AVAILABLE,0.9690541,0.014877579,9.535188E-4,,,,,,
58.319579482686095,46.69288197240999,0.0868710060585959,9377.858847696514,15.757108,,,,,,,NOT_AVAILABLE,0.9283695,0.05174999,3.6699325E-7,,,,,,
333.10384241268827,42.717139930104615,,3874.4298423050104,16.716846,4445.567798369814,16.218723,6615.2074982614995,15.196537,2.8548136,,NOT_AVAILABLE,0.9523196,0.04185723,0.0,,,,,,
76.14346712979231,-15.35535711791725,-0.024074954268209915,3226.7044828048915,16.915468,2048.6128173226452,17.059893,2039.0247914272734,16.474339,1.266815,,VARIABLE,0.9942397,9.979988E-14,0.0057602837,,,,,,
83.25433443263252,-14.570439680618454,-0.02038691288705903,6530.65443537544,16.149975,4114.720554625807,16.30269,4571.982340465099,15.597634,1.3301427,,VARIABLE,0.99998355,1.5553527E-5,3.5530152E-9,24483.074,4.4233,-0.8666,12830.524,1.8984,1.7999
118.49240680141835,-21.09107341295755,0.23727640428722416,10722.509598838873,15.611626,8596.181815366437,15.502778,8468.695146168358,14.928354,1.5915003,,NOT_AVAILABLE,0.9495972,0.04824967,9.096111E-6,6514.0396,4.3419,-3.8159,1729.8264,0.0309,0.027
89.21768132120046,-17.879106712977144,-0.0995559315620312,4763.776876687076,16.492489,2914.3419231984276,16.67719,2780.9218547564665,16.137424,1.1955354,,VARIABLE,0.9999985,5.6529456E-13,4.8292357E-9,6708.7935,4.3713,-2.4322,3102.1343,0.0063,0.0055
83.66260653224204,-14.175867820323305,1.5808099372829107,221208.65146778442,12.325361,230379.29089588745,11.932434,243325.5186970361,11.282426,2.141439,15.205198,NOT_AVAILABLE,0.9406987,0.05835833,9.3350356E-4,,,,,,
117.05950060509291,-21.414495368576087,2.2085299559332086,630229.3080483432,11.188621,538718.7544583039,11.010137,495494.07839755947,10.5103,1.6410104,,NOT_AVAILABLE,0.9690541,0.014877579,9.535188E-4,,,,,,
73.98966513303189,-14.944878371203016,0.033766759633188835,3821.8388251664787,16.731686,2907.9460683643006,16.679577,3005.6953988873875,16.053034,1.5473288,,VARIABLE,0.9999791,2.0972408E-5,1.864806E-11,,,,,,
117.77007110266598,-20.66422602323724,3.4192972785644846,1018217.4433967515,10.667766,901272.7590464213,10.451402,951750.6130675629,9.801588,1.81987,,NOT_AVAILABLE,0.92621887,0.028877378,9.157219E-4,,,,,,
117.00085088907096,-21.02089471891854,-1.782864813973132,12583.470294405142,15.437866,11567.337319781724,15.180459,11943.518472248925,14.555065,1.868392,,NOT_AVAILABLE,0.9546309,0.029461367,9.4223587E-4,,,,,,
79.08841061544112,-10.56150304090471,0.010704642691307414,9261.800291529575,15.770628,7018.616439990795,15.722914,10085.107282163503,14.738694,1.8466954,,VARIABLE,0.99991184,8.8078275E-5,1.2377437E-9,,,,,,
116.62279829304387,-20.920975123691274,0.23312285899984672,15020.118513554113,15.245684,11427.67568275257,15.193647,12878.15805491134,14.473261,1.6182185,,NOT_AVAILABLE,0.96880674,0.015128983,9.532754E-4,,,,,,
78.64007967524604,-16.310597180353096,-0.02489759828727251,5147.4710527975585,16.408382,3312.3544863185175,16.5382,3546.016764946629,15.873544,1.3323768,,VARIABLE,0.9999992,7.531338E-7,8.416744E-12,,,,,,
274.2181832658307,-28.09021955692916,0.12431181272113598,3175.2735034379625,16.932915,2516.7024940690135,16.836462,2607.937564883166,16.207153,1.6139208,,NOT_AVAILABLE,0.92585117,7.654285E-8,9.106599E-4,,,,,,
121.91253490098238,-21.047249729077837,0.23846180003622533,4020.5769311260865,16.676645,3338.123523266683,16.529787,3709.976578840096,15.824468,1.7530072,,NOT_AVAILABLE,0.9630427,0.03681186,8.61861E-6,,,,,,
312.32553649546367,51.69409958669525,3.5354387315200952,341365.41268107796,11.854318,368045.7239883096,11.423788,404504.9029344583,10.730586,2.2631192,-16.890419,NOT_AVAILABLE,0.9406987,0.05835833,9.3350356E-4,,,,,,
75.83844818807137,9.997998900644603,,3449.87394217368,16.84286,,,,,,,NOT_AVAILABLE,0.9581346,0.0072434847,0.0,,,,,,
69.10467543630092,8.624959832920142,,5124.545945811844,16.413229,6986.323089116092,15.727921,6757.971059136888,15.173355,2.6820512,,NOT_AVAILABLE,0.9052048,0.036725905,0.0,,,,,,
94.77647065257239,-39.178510008135206,-0.018190862272779187,4680.5950775816755,16.511614,2918.7790547092404,16.675539,2637.315329357789,16.19499,1.1870487,,VARIABLE,0.9999967,3.392655E-13,3.3287293E-9,19988.746,4.4978,-0.772,11679.258,1.4796,1.4122
100.78333835710767,-40.50265522998259,2.034301801643898,4122.7575070362145,16.649397,2527.555101207216,16.83179,2798.167754584723,16.13071,1.2917866,,VARIABLE,0.969054,0.014877615,9.535187E-4,,,,,,
94.73549113958504,-37.91869025931204,-0.024466753068649417,3132.2558075842494,16.947723,1888.4450496530264,17.148281,1904.069911032146,16.548689,1.2107935,,VARIABLE,0.90293187,9.447751E-14,0.09706613,5936.0796,4.5951,-4.0206,2032.498,0.0139,0.0118
101.19237317472982,-39.156578813911935,,7778.379497425769,15.960144,8672.53655705617,15.493176,10265.625865390215,14.719432,2.4347181,,NOT_AVAILABLE,0.9114825,0.08254599,0.0,,,,,,
101.19248000882602,-39.156515684643715,,8584.070579690786,15.853133,8646.1108236472,15.4964905,10363.387890666949,14.709141,2.2145088,,NOT_AVAILABLE,0.9253242,0.06875459,0.0,,,,,,
137.10059433495866,3.6583072078126486,-0.1401515140085758,3818.4092694183078,16.73266,2450.677829743975,16.865326,2123.458170023414,16.430286,1.1979166,,VARIABLE,1.0,5.459441E-16,1.8796683E-17,19653.39,4.5573,-0.9959,11579.332,1.3791,1.3192
138.16156266185092,4.373379108542636,,26260.64977690628,14.639103,31520.491944143723,14.09206,35146.88247050056,13.383179,2.5386796,,NOT_AVAILABLE,0.95585597,0.035747778,0.0,,,,,,
99.97611687728315,7.239779027267737,,146154.81414964914,12.775334,160670.61495250708,12.323701,161107.87133291512,11.7301035,2.2016277,,NOT_AVAILABLE,0.9400751,0.014579947,9.265192E-4,,,,,,
133.06298190983244,7.893359173438124,-0.09764852059124665,7975.418690593417,15.932983,5484.890790586827,15.9906225,7066.538573800337,15.124879,1.5737643,,VARIABLE,0.99999946,5.458158E-7,9.141704E-15,9989.104,3.3047,-1.3306,13196.553,1.5759,1.4356
143.46812730293257,9.035449654604308,1.818036997220315,278114.20100618957,12.076809,382781.6509617118,11.381165,422192.8912907243,10.684118,2.894403,,NOT_AVAILABLE,0.96927255,0.029761817,9.5589936E-4,,,,,,
100.42207038265013,8.479177705073548,,1066415.2150150249,10.617551,1090140.403301069,10.244836,1232004.8362298224,9.521364,2.1775246,,NOT_AVAILABLE,0.9126284,0.04290047,9.051314E-4,,,,,,
135.08380876279705,9.176380152356076,,22504.51067079686,14.806693,16763.033058833633,14.77766,18262.36907379496,14.094003,1.5563725,,NOT_AVAILABLE,0.979762,0.018633205,0.0,,,,,,
141.4431921271866,5.8961562527191145,0.0024055727698654526,3484.7087111019264,16.831951,2207.765156073856,16.97866,1929.7570012578265,16.53414,1.1873366,,VARIABLE,1.0,5.98131E-16,2.2941918E-14,6994.518,4.3916,-3.9717,3922.7466,0.0018,0.0016
136.0870180597967,1.5105668414367874,-0.15953873762231263,5001.987597066439,16.43951,3174.636077969276,16.584307,2787.752220403492,16.13476,1.1920038,,VARIABLE,0.99984443,1.0143507E-14,1.556106E-4,6830.885,4.3826,-2.6649,3135.5178,0.003,0.0027
141.09758927762937,6.714079261228818,-0.002726282970881995,3595.4990506858476,16.79797,2355.0382634065086,16.908546,2015.1111942501493,16.487148,1.21545,,VARIABLE,1.0,9.331463E-15,2.898438E-9,7257.3027,4.3947,-1.9899,4047.8838,6.0E-4,5.0E-4
136.8579935927892,2.2558654522746258,-0.08950763241959361,3231.7776701795797,16.913763,1871.743930097986,17.157927,2210.1587439011146,16.386837,1.2630519,,VARIABLE,0.9883684,1.5240857E-11,0.01163138,6107.1836,4.5129,-4.1366,2134.3545,0.1718,0.1473
142.37466590709823,7.184994624092024,-0.18350040831356845,3140.0100575561387,16.94504,1924.3269469944355,17.127846,1876.3288508671155,16.564623,1.210396,,VARIABLE,1.0,5.1481704E-16,2.8615112E-17,6619.491,4.5699,-3.5446,2806.3713,9.0E-4,8.0E-4
103.18164322163697,6.901489617406079,-0.2849748855343896,9243.891275435444,15.77273,7363.942373854675,15.670766,8877.687694540507,14.877146,1.7570122,,NOT_AVAILABLE,0.98351365,0.01647696,2.8249556E-7,,,,,,
138.0367755686523,6.895457758796918,-0.03939398579040312,3176.811811028198,16.932388,1867.8389123829331,17.160194,1874.2737287845703,16.565813,1.177946,,VARIABLE,0.99999994,1.6857886E-15,1.5624943E-13,6445.57,4.5941,-1.2336,2731.3406,0.0018,0.0015
133.24675309081553,3.2223982383441996,0.028220089271768174,3925.7723082177768,16.702555,2578.322422734094,16.8102,2368.070943643417,16.311909,1.2599797,,VARIABLE,1.0,8.6733543E-16,1.5733271E-12,,,,,,
103.58752063676215,7.563907923341122,0.08220697646932854,5337.828638039305,16.368956,4327.993947112829,16.247826,5228.270123617475,15.452001,1.7902905,,NOT_AVAILABLE,0.9923722,0.0075949375,1.9039902E-6,,,,,,
102.59956132121751,7.157658220604933,,9447.035284197495,15.749128,8394.108122336778,15.528605,8713.000841458275,14.897476,1.8108442,,NOT_AVAILABLE,0.97212297,0.02787708,0.0,,,,,,
246.58929507210385,-46.8208421369469,0.5001709992737896,201666.55186517024,12.425782,151003.39978332745,12.391075,159462.9165249681,11.741246,1.5395032,,NOT_AVAILABLE,0.9544182,0.014727259,9.3988265E-4,6335.49,2.7289,-4.0191,3835.9634,0.3143,0.2724
259.3080063886867,13.124247027831638,-0.12103762585790309,3908.892049562527,16.707233,2147.1417252263973,17.00889,2675.0850169502446,16.179552,1.2336557,,NOT_AVAILABLE,1.0,2.7855465E-8,8.438229E-16,,,,,,
260.0047118377438,11.250167553149199,0.029949687082841098,6321.54700080976,16.185308,4082.7417840924436,16.311163,4778.963894822506,15.5495615,1.4018254,,VARIABLE,1.0,3.0490424E-9,3.367627E-15,,,,,,
